Country name,Region,Income group,Year,GDP per capita,GDP,R&D expenditure,Government debt,Unemployment,Trade balance,Ages 15-64 proportion,Population,HDI,Political stability,Rule of law,Voice and accountability
Uzbekistan,Europe & Central Asia,Lower middle income,1976,NA,NA,NA,NA,NA,NA,52.5273605,14307397,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1977,NA,NA,NA,NA,NA,NA,53.18347835,14731709,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1978,NA,NA,NA,NA,NA,NA,53.80516729,15154314,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1979,NA,NA,NA,NA,NA,NA,54.32984463,15558907,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1980,NA,NA,NA,NA,NA,NA,54.76549557,15947129,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1981,NA,NA,NA,NA,NA,NA,55.13716265,16335642,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1982,NA,NA,NA,NA,NA,NA,55.45271716,16735643,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1983,NA,NA,NA,NA,NA,NA,55.69503798,17152857,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1984,NA,NA,NA,NA,NA,NA,55.85444987,17594364,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1985,NA,NA,NA,NA,NA,NA,55.955407460000004,18063201,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1986,NA,NA,NA,NA,NA,NA,56.01525064,18560008,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1987,NA,NA,NA,NA,NA,NA,56.06443461,19077170,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1988,NA,NA,NA,NA,NA,NA,56.13568511,19600028,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1989,NA,NA,NA,NA,NA,NA,56.18519655,20102902,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1990,651.4192097,13360607991,NA,NA,NA,NA,56.15357465,20510000,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1991,652.8074753,13677622222,NA,NA,NA,NA,56.09398906,20952000,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1992,603.3520153,12941297376,NA,NA,0.2,NA,56.05999925,21449000,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1993,596.9835856,13099013836,NA,NA,0.4,NA,56.0495063,21942000,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1994,576.4471105,12899156991,NA,NA,0.4,NA,56.10470011,22377000,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1995,585.9323642,13350468917,NA,NA,0.4,NA,56.24155921,22785000,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1996,600.5981578,13948892216,NA,NA,NA,NA,56.45771021,23225000,NA,-0.543731749,-1.239178658,-1.600370407
Uzbekistan,Europe & Central Asia,Lower middle income,1997,623.0026524,14744603774,NA,NA,NA,NA,56.78604977,23667000,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,1998,623.2161328,14988971211,NA,NA,NA,NA,57.25119889,24051000,NA,-0.68304944,-1.25742805,-1.758488417
Uzbekistan,Europe & Central Asia,Lower middle income,1999,702.4807441,17078465982,NA,NA,NA,NA,57.84222005,24311650,NA,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,2000,558.2268024,13760513969,0.360630006,NA,0.4,NA,58.52984735,24650400,0.607,-1.301950455,-1.200798869,-1.833386779
Uzbekistan,Europe & Central Asia,Lower middle income,2001,456.7062895,11401421329,0.34544,NA,0.4,NA,59.30254238,24964450,0.614,NA,NA,NA
Uzbekistan,Europe & Central Asia,Lower middle income,2002,383.343068,9687788513,0.293559998,NA,0.4,NA,60.11543167,25271850,0.621,-1.056883574,-1.440067172,-1.80931139
Uzbekistan,Europe & Central Asia,Lower middle income,2003,396.377979,10134453435,0.268249989,NA,0.3,NA,60.92760747,25567650,0.627,-1.29919517,-1.246617198,-1.7646029
Uzbekistan,Europe & Central Asia,Lower middle income,2004,465.1198869,12030023548,0.270410001,NA,0.4,NA,61.74215685,25864350,0.634,-1.455516696,-1.336809754,-1.78085947
Uzbekistan,Europe & Central Asia,Lower middle income,2005,546.7768502,14307509839,0.237409994,NA,0.3,591680655.5,62.59360151,26167000,0.639,-1.957895637,-1.478708982,-1.930238962
Uzbekistan,Europe & Central Asia,Lower middle income,2006,654.2838373,17330833853,0.223949999,NA,0.2,834614834.2,63.47679056,26488250,0.644,-1.784659505,-1.453594685,-2.071797371
Uzbekistan,Europe & Central Asia,Lower middle income,2007,830.4076942,22311393928,0.217209995,NA,4.99,891490148.6,64.3002267,26868000,0.656,-1.362033367,-1.224704981,-2.117637873
Uzbekistan,Europe & Central Asia,Lower middle income,2008,1082.286025,29549438884,0.19354000699999999,NA,4.89,377769362.5,65.01290872,27302800,0.659,-1.207106471,-1.17363584,-2.100142717
Uzbekistan,Europe & Central Asia,Lower middle income,2009,1213.265328,33689223673,0.203150004,NA,5.04,371995468.7,65.6294348,27767400,0.665,-0.950552523,-1.326195478,-2.102610588
Uzbekistan,Europe & Central Asia,Lower middle income,2010,1742.349256,49765676402,0.154300004,NA,5.36,-577787262.8,66.18582777,28562400,0.673,-0.720438123,-1.416641831,-2.085671902
Uzbekistan,Europe & Central Asia,Lower middle income,2011,2051.129515,60178909297,0.148770005,NA,4.96,-1342309822,66.67754052,29339400,0.68,-0.599719346,-1.452401876,-2.124430656
Uzbekistan,Europe & Central Asia,Lower middle income,2012,2267.623275,67517349212,0.15512,NA,4.87,-3824479015,67.05297191,29774500,0.687,-0.518739343,-1.299275875,-2.033548832
Uzbekistan,Europe & Central Asia,Lower middle income,2013,2419.718744,73180037913,0.155000001,NA,4.86,-3748733279,67.25702867,30243200,0.693,-0.53607899,-1.235225201,-1.966497064
Uzbekistan,Europe & Central Asia,Lower middle income,2014,2628.460054,80845385816,0.153349996,NA,5.09,-3473385773,67.28209451,30757700,0.698,-0.273108631,-1.134198904,-1.913254142
Uzbekistan,Europe & Central Asia,Lower middle income,2015,2753.971058,86196264742,0.164969996,NA,5.15,-2822480237,67.14382266,31298900,0.701,-0.374532461,-1.13810277,-1.956137896
Uzbekistan,Europe & Central Asia,Lower middle income,2016,2704.677189,86138288633,0.17238,NA,5.16,-3931093289,66.90631299,31847900,0.709,-0.280753702,-1.127667904,-1.886788964
Uzbekistan,Europe & Central Asia,Lower middle income,2017,1916.764625,62081322741,0.148340002,NA,5.83,-4057926979,66.63894044,32388600,0.715,-0.244979039,-1.134913325,-1.797308803
Uzbekistan,Europe & Central Asia,Lower middle income,2018,1604.258642,52870108218,0.124499999,NA,9.35,-9308409953,66.27959638,32956100,0.72,-0.304469526,-1.098129988,-1.627289057
Uzbekistan,Europe & Central Asia,Lower middle income,2019,1795.201768,60283503705,0.113770001,NA,8.98,-9561992396,65.82890873,33580350,0.726,-0.29666546,-1.081380248,-1.652378082
Uzbekistan,Europe & Central Asia,Lower middle income,2020,1759.307471,60224701296,0.139259994,NA,5.29,-8101617548,65.36237814,34232050,0.721,-0.436710477,-1.112733006,-1.531675935
Uzbekistan,Europe & Central Asia,Lower middle income,2021,1993.424478,69600614989,0.132290006,NA,NA,-11493850299,64.94720926,34915100,0.727,-0.252974153,-0.92204082,-1.397611976
Uzbekistan,Europe & Central Asia,Lower middle income,2022,2255.151155,80391853885,NA,NA,NA,-13684669080,64.65214037,35648100,NA,-0.19621487,-0.854107201,-1.330252051
Vanuatu,East Asia & Pacific,Lower middle income,1960,NA,NA,NA,NA,NA,NA,51.42242447,64608,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1961,NA,NA,NA,NA,NA,NA,51.32520331,66462,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1962,NA,NA,NA,NA,NA,NA,51.2307996,68391,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1963,NA,NA,NA,NA,NA,NA,51.1875,70400,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1964,NA,NA,NA,NA,NA,NA,51.17355349,72493,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1965,NA,NA,NA,NA,NA,NA,51.14594283,74677,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1966,NA,NA,NA,NA,NA,NA,51.13036019,76945,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1967,NA,NA,NA,NA,NA,NA,51.12783851,79311,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1968,NA,NA,NA,NA,NA,NA,51.15734514,81782,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1969,NA,NA,NA,NA,NA,NA,51.2439315,84350,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1970,NA,NA,NA,NA,NA,NA,51.38332653,87019,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1971,NA,NA,NA,NA,NA,NA,51.55547884,89796,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1972,NA,NA,NA,NA,NA,NA,51.75537022,92687,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1973,NA,NA,NA,NA,NA,NA,51.97832516,95687,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1974,NA,NA,NA,NA,NA,NA,52.21504092,98790,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1975,NA,NA,NA,NA,NA,NA,52.45736917,102010,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1976,NA,NA,NA,NA,NA,NA,52.69388317,105341,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1977,NA,NA,NA,NA,NA,NA,52.92040931,108769,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1978,NA,NA,NA,NA,NA,NA,52.90903418,112185,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1979,1033.94052,119258835.3,NA,NA,NA,NA,52.22400916,115344,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1980,1025.639812,121185497.6,NA,NA,NA,NA,51.71404028,118156,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1981,941.2244147,113781795.8,NA,NA,NA,NA,51.78017487,120887,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1982,925.2829341,114501912.5,NA,NA,NA,-9957643.635,51.81518819,123748,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1983,926.2014801,117389554.2,NA,NA,NA,-6601745.345,51.81942987,126743,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1984,1112.490782,144482515.4,NA,NA,NA,3418075.637,51.79406035,129873,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1985,990.5154088,131856420.7,NA,NA,NA,-15826525.77,51.75256725,133119,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1986,926.8136051,126498935.3,NA,NA,NA,-23209810.59,51.69850719,136488,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1987,996.4858495,139464173.5,NA,NA,NA,-22800942.68,51.64337363,139956,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1988,1103.278583,158351368.4,NA,NA,NA,-20321763.84,51.60195781,143528,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1989,1046.420408,154013202.1,NA,NA,NA,-23006923.53,51.57187409,147181,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1990,1119.280015,168879207.2,NA,23.41696596,NA,-29295654.52,51.55302968,150882,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1991,1301.634163,201334169.1,NA,NA,NA,-20009555.24,51.54143298,154678,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1992,1318.531846,209088824.6,NA,NA,NA,-5851458.419,51.52969368,158577,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1993,1233.431683,200491853.2,NA,NA,NA,-8363487.29,51.53308561,162548,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1994,1403.105797,233701301.5,NA,NA,NA,-4875973.17,51.57856502,166560,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1995,1461.405119,249333250.1,NA,24.18345079,NA,-4781741.215,51.67324594,170612,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1996,1495.987983,261370044.5,NA,22.3390411,NA,5336768.921,51.82798222,174714,NA,1.035551429,0.323560953,0.62880218
Vanuatu,East Asia & Pacific,Lower middle income,1997,1524.960497,272771209.1,NA,23.35316079,NA,8164449.684,52.05119891,178871,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,1998,1432.608422,262293410.7,NA,28.40314527,NA,14546712.6,52.329754,183088,NA,1.113963246,0.333779961,0.639759064
Vanuatu,East Asia & Pacific,Lower middle income,1999,1429.8890940000001,268006972.7,NA,27.30321163,NA,-16090216.81,52.66763413,187432,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,2000,1416.197024,272014627.2,NA,NA,NA,9909552.38,53.09047555,192074,NA,1.223599792,0.897578895,0.639512837
Vanuatu,East Asia & Pacific,Lower middle income,2001,1309.047584,257926881.7,NA,NA,NA,-11803076.51,53.56677925,197034,NA,NA,NA,NA
Vanuatu,East Asia & Pacific,Lower middle income,2002,1299.178899,262596534.9,NA,NA,NA,-16192887.34,54.05750388,202125,NA,1.163408518,0.895070076,0.810420454
Vanuatu,East Asia & Pacific,Lower middle income,2003,1517.294454,314471413.9,NA,NA,NA,-14952160.17,54.56181532,207258,NA,0.764638484,0.911131322,0.732518852
Vanuatu,East Asia & Pacific,Lower middle income,2004,1718.263029,364996869.1,NA,NA,NA,-18154167.44,55.06339989,212422,NA,0.624410927,0.460913152,0.276733279
Vanuatu,East Asia & Pacific,Lower middle income,2005,1814.81782,394962431.8,NA,NA,NA,-27947217.58,55.55581083,217632,0.578,1.384927273,0.517324984,0.195848137
Vanuatu,East Asia & Pacific,Lower middle income,2006,1970.898405,439358585.2,NA,NA,8.01,-35285540.67,56.03561776,222923,0.584,1.349654078,0.567534447,0.454070419
Vanuatu,East Asia & Pacific,Lower middle income,2007,2261.4592940000002,516392922.5,NA,NA,NA,-32673280.31,56.48263917,228345,0.585,1.233010769,0.590501487,0.392457008
Vanuatu,East Asia & Pacific,Lower middle income,2008,2525.083912,590748431.3,NA,NA,NA,-176882388.7,56.87564783,233952,0.591,1.185493708,0.509779751,0.478367478
Vanuatu,East Asia & Pacific,Lower middle income,2009,2472.463556,592622317.3,NA,NA,4.56,7582969.919,57.20403774,239689,0.591,1.229898453,0.408267707,0.505319178
Vanuatu,East Asia & Pacific,Lower middle income,2010,2732.551557,670712977.4,NA,NA,1.85,-42953938.19,57.33887954,245453,0.591,1.275229573,0.264050841,0.496133357
Vanuatu,East Asia & Pacific,Lower middle income,2011,3064.751212,770153591.1,NA,NA,NA,-54481480.21,57.27235827,251294,0.593,1.109436989,0.298266947,0.427274108
Vanuatu,East Asia & Pacific,Lower middle income,2012,2906.342461,747839697.7,NA,NA,NA,-42682379.93,57.14721536,257313,0.59,1.201700807,0.335755438,0.395672679
Vanuatu,East Asia & Pacific,Lower middle income,2013,2877.444528,758304466.2,NA,NA,NA,-25585566.01,56.9885802,263534,0.593,1.160386682,0.366945237,0.437806696
Vanuatu,East Asia & Pacific,Lower middle income,2014,2861.203164,772315986.5,NA,NA,NA,-33884336.13,56.80869272,269927,0.595,0.636045277,0.230402738,0.591261208
Vanuatu,East Asia & Pacific,Lower middle income,2015,2643.886894,730870805.2,NA,NA,NA,-167912473.1,56.63863753,276438,0.595,0.458486795,0.124421708,0.592993319
Vanuatu,East Asia & Pacific,Lower middle income,2016,2757.203306,780889605.9,NA,NA,NA,-125833611.3,56.53101145,283218,0.596,0.48971042,0.402650177,0.66418165
Vanuatu,East Asia & Pacific,Lower middle income,2017,3032.19702,880061831,NA,NA,NA,-167122115.1,56.48103804,290239,0.599,0.676284015,0.544383764,0.694656551
Vanuatu,East Asia & Pacific,Lower middle income,2018,3076.835315,914736985.4,NA,NA,NA,-138756021.2,56.45631656,297298,0.603,0.802380979,0.391720504,0.516633987
Vanuatu,East Asia & Pacific,Lower middle income,2019,3076.589886,936526267.6,NA,NA,5.44,-116084756.9,56.46516395,304404,0.611,1.00210762,0.210106045,0.638392389
Vanuatu,East Asia & Pacific,Lower middle income,2020,2917.756849,909421043.5,NA,NA,4.05,-288067262.9,56.52934854,311685,0.608,0.882424951,0.297599733,0.647277474
Vanuatu,East Asia & Pacific,Lower middle income,2021,3044.57364,971636097.9,NA,NA,NA,-407053005.5,56.6611779,319137,0.607,0.900379121,0.447897673,0.71786654
Vanuatu,East Asia & Pacific,Lower middle income,2022,3010.292173,983582864.6,NA,NA,NA,NA,56.86944226,326740,NA,0.9496755,0.32061547,0.709754884
"Venezuela, RB",Latin America & Caribbean,NA,1960,939.5608061,7663938303,NA,NA,NA,NA,50.85578692,8156937,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1961,954.3553613,8067267031,NA,NA,NA,NA,50.72698422,8453106,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1962,1006.879977,8814309884,NA,NA,NA,NA,50.63239641,8754082,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1963,1060.570324,9608717288,NA,NA,NA,NA,50.5637612,9059953,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1964,874.1994115,8192413793,NA,NA,NA,NA,50.54766488,9371333,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1965,869.9068673,8427777778,NA,NA,NA,NA,50.59223709,9688138,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1966,877.1960494,8781333333,NA,NA,NA,NA,50.69202058,10010685,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1967,894.6838178,9250000000,NA,NA,NA,NA,50.86012968,10338848,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1968,940.2014199,10034444444,NA,NA,NA,NA,51.08725773,10672654,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1969,934.0476074,10285111111,NA,NA,NA,NA,51.36422838,11011335,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1970,1018.108984,11561111111,NA,NA,NA,541000000,51.68561648,11355475,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1971,1109.42701,12986590909,NA,NA,NA,810000000,52.04852997,11705674,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1972,1158.859765,13977727273,NA,NA,NA,474000000,52.45205216,12061621,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1973,1371.094578,17035581395,NA,NA,NA,1676000000,52.88375173,12424804,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1974,2039.737534,26100930233,NA,NA,NA,6596000000,53.31366216,12796220,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1975,2084.38407,27464651163,NA,NA,7.01,2244000000,53.71675862,13176387,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1976,2316.030922,31419534884,NA,NA,6.34,278000000,54.09533896,13566112,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1977,2592.914389,36210697674,NA,NA,5.11,-2984000000,54.45852742,13965250,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1978,2735.433885,39316279070,NA,NA,4.98,-5366000000,54.80612777,14372959,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1979,3266.785346,48310930233,NA,NA,5.81,760000000,55.13794193,14788523,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1980,3886.573956,59116511628,NA,NA,5.89,4838000000,55.45645004,15210443,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1981,4241.311872,66327441860,NA,NA,7,3835000000,55.76601649,15638426,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1982,4214.671632,67736744186,NA,NA,8.05,-2077000000,56.06978461,16071654,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1983,4091.94017,67556279070,NA,NA,11.49,6751000000,56.36669558,16509596,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1984,3531.346495,59867743468,NA,NA,12.86,6885000000,56.65090045,16953234,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1985,3560.762222,61965466667,NA,NA,13.16,5731000000,56.9186943,17402304,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1986,3388.195364,60516123711,NA,NA,10.93,-522000000,57.15876742,17860872,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1987,2620.434204,48029034483,NA,NA,9.1,320000000,57.37637479,18328655,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1988,3203.401445,60226413793,NA,NA,7.28,-3891000000,57.5941996,18800770,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1989,2258.679615,43536709104,NA,NA,9.74,4712000000,57.82173215,19275292,NA,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1990,2461.039355,48606952195,NA,NA,13.96,9355000000,58.06485977,19750579,0.659,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1991,2642.780541,53453444787,NA,NA,NA,2698000000,58.32999587,20226214,0.669,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1992,2918.607446,60416519620,NA,NA,NA,-1629000000,58.61920801,20700461,0.675,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1993,2835.687569,60037460783,NA,NA,NA,90000000,58.93020768,21172100,0.676,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1994,2699.464788,58418666667,NA,NA,8.56,4529000000,59.26000168,21640833,0.675,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1995,3500.632677,77389487772,NA,NA,10.24,3848000000,59.60234693,22107286,0.679,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1996,3125.237788,70543211119,NA,NA,11.77,10501000000,59.94866984,22572110,0.679,-0.584048212,-0.750197589,-0.093646303
"Venezuela, RB",Latin America & Caribbean,NA,1997,3725.988118,85837678559,NA,NA,NA,6346000000,60.28974378,23037561,0.685,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,1998,3886.039254,91336763256,NA,NA,NA,-1697000000,60.62436704,23503819,0.686,-0.537716508,-0.706548154,0.114986144
"Venezuela, RB",Latin America & Caribbean,NA,1999,4087.829348,97972842462,NA,NA,NA,3632000000,60.95927813,23966960,0.682,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,2000,4795.634748,117146000000,NA,NA,NA,13411000000,61.29585688,24427729,0.684,-0.758916974,-0.865234494,-0.068792902
"Venezuela, RB",Latin America & Caribbean,NA,2001,4940.113903,122911000000,NA,NA,8.83,4151000000,61.65191659,24880203,0.689,NA,NA,NA
"Venezuela, RB",Latin America & Caribbean,NA,2002,3667.200194,92893587734,NA,NA,16.17,10512000000,62.02275807,25330929,0.699,-1.317897201,-1.159012079,-0.462428361
"Venezuela, RB",Latin America & Caribbean,NA,2003,3243.368805,83620628582,NA,NA,16.78,14113000000,62.38906686,25782029,0.693,-1.286444664,-1.336354256,-0.439825714
"Venezuela, RB",Latin America & Caribbean,NA,2004,4287.631579,112451000000,NA,NA,NA,19264000000,62.74362414,26226927,0.707,-1.391585588,-1.256648779,-0.598475635
"Venezuela, RB",Latin America & Caribbean,NA,2005,5456.322425,145513000000,0.189070001,NA,10.66,27711000000,63.0717553,26668785,0.721,-1.244332433,-1.258513927,-0.637349963
"Venezuela, RB",Latin America & Caribbean,NA,2006,6769.868414,183478000000,0.317420006,NA,8.61,27585000000,63.36921256,27102081,0.732,-1.252867579,-1.409444451,-0.622201085
"Venezuela, RB",Latin America & Caribbean,NA,2007,8369.235268,230364000000,0.201100007,NA,7.28,13688000000,63.63489357,27525097,0.749,-1.229670167,-1.570480943,-0.745731115
"Venezuela, RB",Latin America & Caribbean,NA,2008,11310.77817,315953000000,0.238030002,NA,6.25,33797000000,63.87235687,27933833,0.756,-1.312438846,-1.635781407,-0.752219379
"Venezuela, RB",Latin America & Caribbean,NA,2009,11641.79915,329788000000,0.240140006,NA,6.1,5726000000,64.08522322,28327892,0.756,-1.277789474,-1.625952482,-0.853539109
"Venezuela, RB",Latin America & Caribbean,NA,2010,13692.91497,393192000000,0.188229993,NA,7.11,12693000000,64.27454417,28715022,0.755,-1.256236672,-1.669150472,-0.870534301
"Venezuela, RB",Latin America & Caribbean,NA,2011,10877.11236,316482000000,0.152960002,NA,6.9,26222000000,64.44846724,29096159,0.762,-1.094045997,-1.686401486,-0.934033573
"Venezuela, RB",Latin America & Caribbean,NA,2012,12937.9276,381286000000,0.250099987,NA,6.6,14688000000,64.61442057,29470426,0.767,-1.02713263,-1.71477735,-0.906963706
"Venezuela, RB",Latin America & Caribbean,NA,2013,12433.98079,371005000000,0.318529993,NA,NA,14529000000,64.7777568,29838021,0.774,-1.077632427,-1.785813451,-0.951577425
"Venezuela, RB",Latin America & Caribbean,NA,2014,15975.72938,482359000000,0.33713001,NA,NA,12551000000,64.93765819,30193258,0.77,-0.852002203,-1.909058452,-1.083759427
"Venezuela, RB",Latin America & Caribbean,NA,2015,NA,NA,NA,NA,NA,-8235000000,65.08599032,30529716,0.767,-0.97167027,-2.052217722,-1.091079831
"Venezuela, RB",Latin America & Caribbean,NA,2016,NA,NA,NA,NA,5.32,2874000000,65.15301069,30741464,0.757,-1.022976637,-2.266858339,-1.135423064
"Venezuela, RB",Latin America & Caribbean,NA,2017,NA,NA,NA,NA,5.05,NA,64.96125673,30563433,0.744,-1.25151372,-2.258755684,-1.216537476
"Venezuela, RB",Latin America & Caribbean,NA,2018,NA,NA,NA,NA,NA,NA,64.38985199,29825653,0.738,-1.351442456,-2.265742064,-1.438990951
"Venezuela, RB",Latin America & Caribbean,NA,2019,NA,NA,NA,NA,NA,NA,63.77328056,28971683,0.721,-1.539181471,-2.259727001,-1.430316448
"Venezuela, RB",Latin America & Caribbean,NA,2020,NA,NA,NA,NA,7.53,NA,63.52141253,28490453,0.695,-1.55198741,-2.333315134,-1.51525104
"Venezuela, RB",Latin America & Caribbean,NA,2021,NA,NA,NA,NA,NA,NA,63.49113568,28199867,0.691,-1.45388782,-2.299958467,-1.617523909
"Venezuela, RB",Latin America & Caribbean,NA,2022,NA,NA,NA,NA,NA,NA,63.81724727,28301696,NA,-1.256462216,-2.197214365,-1.533925533
Vietnam,East Asia & Pacific,Lower middle income,1960,NA,NA,NA,NA,NA,NA,54.19377305,32718461,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1961,NA,NA,NA,NA,NA,NA,53.43581391,33621982,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1962,NA,NA,NA,NA,NA,NA,52.75460219,34533889,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1963,NA,NA,NA,NA,NA,NA,52.05381289,35526727,NA,NA,NA,NA
